resultId,raceId,driverId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,position_change,is_fastest_lap,driver_experience,grid_experience_interaction,avg_position_last_5,constructorId_2,constructorId_3,constructorId_4,constructorId_5,constructorId_6,constructorId_7,constructorId_8,constructorId_9,constructorId_10,constructorId_11,constructorId_12,constructorId_15,constructorId_16,constructorId_17,constructorId_19,constructorId_23,constructorId_51,constructorId_117,constructorId_131,constructorId_164,constructorId_205,constructorId_206,constructorId_207,constructorId_208,constructorId_209,constructorId_210,constructorId_211,constructorId_213,constructorId_214,constructorId_215,statusId_11,statusId_131
23225,962,3,6,1,1,1,1,25.0,61,1:55:48.950,6948950,38,6,1:50.296,165.318,0,0,139,139,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23226,962,817,3,2,2,2,2,18.0,61,+0.488,6949438,49,1,1:47.187,170.113,0,1,60,120,2.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23227,962,1,44,3,3,3,3,15.0,61,+8.038,6956988,52,3,1:47.752,169.221,0,0,149,447,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23228,962,8,7,5,4,4,4,12.0,61,+10.219,6959169,51,4,1:48.204,168.515,1,0,143,715,5.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23229,962,20,5,22,5,5,5,10.0,61,+27.694,6976644,45,2,1:47.345,169.863,17,0,139,3058,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23230,962,830,33,4,6,6,6,8.0,61,+1:11.197,7020147,46,5,1:49.050,167.207,-2,0,21,84,6.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23231,962,4,14,9,7,7,7,6.0,61,+1:29.198,7038148,49,12,1:51.249,163.902,2,0,180,1620,8.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23232,962,815,11,17,8,8,8,4.0,61,+1:51.062,7060012,34,15,1:51.517,163.508,9,0,55,935,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23233,962,826,26,7,9,9,9,2.0,61,+1:51.557,7060507,39,9,1:50.944,164.353,-2,0,17,119,9.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23234,962,825,20,15,10,10,10,1.0,61,+1:59.952,7068902,44,8,1:50.858,164.48,5,0,14,210,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23247,963,817,3,4,1,1,1,25.0,56,1:37:12.776,5832776,44,3,1:37.449,204.771,3,0,61,244,2.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23248,963,830,33,3,2,2,2,18.0,56,+2.443,5835219,44,2,1:37.376,204.925,1,0,22,66,5.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23249,963,3,6,2,3,3,3,15.0,56,+25.516,5858292,44,1,1:36.424,206.948,-1,1,140,280,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23250,963,8,7,6,4,4,4,12.0,56,+28.785,5861561,47,4,1:37.466,204.736,2,0,144,864,5.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23251,963,822,77,11,5,5,5,10.0,56,+1:01.582,5894358,53,9,1:39.199,201.159,6,0,50,550,5.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23252,963,815,11,7,6,6,6,8.0,56,+1:03.794,5896570,51,11,1:39.328,200.898,1,0,56,392,6.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23253,963,4,14,22,7,7,7,6.0,56,+1:05.205,5897981,44,6,1:38.291,203.017,15,0,181,3982,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23254,963,807,27,8,8,8,8,4.0,56,+1:14.062,5906838,43,5,1:37.793,204.051,0,0,65,520,7.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23255,963,18,22,9,9,9,9,2.0,56,+1:21.816,5914592,51,8,1:38.740,202.094,0,0,144,1296,10.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23256,963,835,30,19,10,10,10,1.0,56,+1:35.466,5928242,53,12,1:39.350,200.853,9,0,3,57,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23257,963,832,55,16,11,11,11,0.0,56,+1:38.878,5931654,44,10,1:39.243,201.07,5,0,11,176,8.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23269,964,3,6,1,1,1,1,25.0,53,1:26:43.333,5203333,31,5,1:36.049,217.651,0,0,141,141,1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23270,964,830,33,3,2,2,2,18.0,53,+4.978,5208311,43,6,1:36.386,216.89,1,0,23,69,5.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23271,964,1,44,2,3,3,3,15.0,53,+5.776,5209109,36,2,1:35.152,219.703,-1,0,150,300,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23272,964,20,5,6,4,4,4,12.0,53,+20.269,5223602,36,1,1:35.118,219.781,2,1,140,840,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23273,964,8,7,8,5,5,5,10.0,53,+28.370,5231703,33,4,1:35.990,217.785,3,0,145,1160,5.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23274,964,817,3,4,6,6,6,8.0,53,+33.941,5237274,36,3,1:35.511,218.877,-2,0,62,248,3.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23275,964,815,11,5,7,7,7,6.0,53,+57.495,5260828,31,7,1:36.756,216.061,-2,0,57,285,6.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23276,964,807,27,9,8,8,8,4.0,53,+59.177,5262510,39,10,1:37.351,214.74,1,0,66,594,7.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23277,964,13,19,12,9,9,9,2.0,53,+1:37.763,5301096,35,14,1:37.785,213.787,3,0,156,1872,9.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23278,964,822,77,11,10,10,10,1.0,53,+1:38.323,5301656,33,15,1:37.844,213.658,1,0,51,561,7.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23279,964,154,8,7,11,11,11,0.0,53,+1:39.254,5302587,32,8,1:37.020,215.473,-4,0,39,273,8.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23291,965,1,44,1,1,1,1,25.0,56,1:38:12.618,5892618,45,4,1:42.386,193.842,0,0,151,151,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23292,965,3,6,2,2,2,2,18.0,56,+4.520,5897138,34,3,1:41.897,194.773,0,0,142,284,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23293,965,817,3,3,3,3,3,15.0,56,+19.692,5912310,51,7,1:42.555,193.523,0,0,63,189,3.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23294,965,20,5,6,4,4,4,12.0,56,+43.134,5935752,55,1,1:39.877,198.712,2,1,141,846,4.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23295,965,4,14,12,5,5,5,10.0,56,+1:33.953,5986571,36,10,1:43.502,191.752,7,0,182,2184,6.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23296,965,832,55,10,6,6,6,8.0,56,+1:36.124,5988742,33,8,1:42.832,193.002,4,0,12,120,7.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23313,966,1,44,1,1,1,1,25.0,71,1:40:31.402,6031402,66,4,1:22.596,187.592,0,0,152,152,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23314,966,3,6,2,2,2,2,18.0,71,+8.354,6039756,43,5,1:22.792,187.148,0,0,143,286,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23315,966,817,3,4,3,3,3,15.0,71,+20.858,6052260,53,1,1:21.134,190.972,1,1,64,256,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23316,966,830,33,3,4,4,4,12.0,71,+21.323,6052725,66,6,1:22.887,186.934,-1,0,24,72,4.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23317,966,20,5,7,5,5,5,10.0,71,+27.313,6058715,61,2,1:22.497,187.817,2,0,142,994,4.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23318,966,8,7,6,6,6,6,8.0,71,+49.376,6080778,47,3,1:22.512,187.783,0,0,146,876,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23319,966,807,27,5,7,7,7,6.0,71,+58.891,6090293,50,9,1:23.288,186.034,-2,0,67,335,7.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23320,966,822,77,8,8,8,8,4.0,71,+1:05.612,6097014,65,11,1:23.540,185.472,0,0,52,416,7.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23321,966,13,19,9,9,9,9,2.0,71,+1:16.206,6107608,64,12,1:23.576,185.392,0,0,157,1413,9.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23322,966,815,11,12,10,10,10,1.0,71,+1:16.798,6108200,62,13,1:23.607,185.324,2,0,58,696,7.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23335,967,1,44,1,1,1,1,25.0,71,3:01:01.335,10861335,44,3,1:25.639,181.137,0,0,153,153,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23336,967,3,6,2,2,2,2,18.0,71,+11.455,10872790,47,6,1:26.222,179.912,0,0,144,288,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23337,967,830,33,4,3,3,3,15.0,71,+21.481,10882816,67,1,1:25.305,181.846,1,1,25,100,3.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23338,967,815,11,9,4,4,4,12.0,71,+25.346,10886681,41,11,1:27.093,178.113,5,0,59,531,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23339,967,20,5,5,5,5,5,10.0,71,+26.334,10887669,70,5,1:26.195,179.968,0,0,143,715,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23340,967,832,55,15,6,6,6,8.0,71,+29.160,10890495,38,13,1:27.153,177.99,9,0,13,195,7.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23341,967,807,27,8,7,7,7,6.0,71,+29.827,10891162,69,8,1:26.728,178.862,1,0,68,544,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23342,967,817,3,6,8,8,8,4.0,71,+30.486,10891821,42,2,1:25.532,181.363,-2,0,65,390,4.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23343,967,831,12,21,9,9,9,2.0,71,+42.620,10903955,70,15,1:27.547,177.189,12,0,9,189,9.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23344,967,4,14,10,10,10,10,1.0,71,+44.432,10905767,70,12,1:27.104,178.09,0,0,183,1830,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23345,967,822,77,11,11,11,11,0.0,71,+45.292,10906627,70,4,1:26.062,180.246,0,0,53,583,8.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23346,967,839,31,22,12,12,12,0.0,71,+45.809,10907144,47,16,1:27.796,176.686,10,0,1,22,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23347,967,826,26,14,13,13,13,0.0,71,+51.192,10912527,42,14,1:27.476,177.333,1,0,18,252,9.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23348,967,825,20,18,14,14,14,0.0,71,+51.555,10912890,69,7,1:26.524,179.284,4,0,15,270,11.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23349,967,836,94,19,15,15,15,0.0,71,+1:00.498,10921833,69,18,1:27.919,176.439,4,0,1,19,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23350,967,18,22,17,16,16,16,0.0,71,+1:21.994,10943329,38,10,1:26.983,178.338,1,0,145,2465,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23357,968,1,44,1,1,1,1,25.0,55,1:38:04.013,5884013,37,5,1:45.137,190.174,0,0,154,154,1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23358,968,3,6,2,2,2,2,18.0,55,+0.439,5884452,33,9,1:45.261,189.95,0,0,145,290,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23359,968,20,5,5,3,3,3,15.0,55,+0.843,5884856,43,1,1:43.729,192.756,2,1,144,720,4.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23360,968,830,33,6,4,4,4,12.0,55,+1.685,5885698,36,7,1:45.187,190.084,2,0,26,156,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23361,968,817,3,3,5,5,5,10.0,55,+5.315,5889328,29,3,1:44.889,190.624,-2,0,66,198,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23362,968,8,7,4,6,6,6,8.0,55,+18.816,5902829,35,6,1:45.163,190.127,-2,0,147,588,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23363,968,807,27,7,7,7,7,6.0,55,+50.114,5934127,31,13,1:45.949,188.717,0,0,69,483,7.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23364,968,815,11,8,8,8,8,4.0,55,+58.776,5942789,30,8,1:45.249,189.972,0,0,60,480,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23365,968,13,19,10,9,9,9,2.0,55,+59.436,5943449,33,10,1:45.675,189.206,1,0,158,1580,9.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23366,968,4,14,9,10,10,10,1.0,55,+59.896,5943909,50,2,1:44.495,191.343,-1,0,184,1656,7.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23367,968,154,8,14,11,11,11,0.0,55,+1:16.777,5960790,45,4,1:44.970,190.477,3,0,40,560,9.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23368,968,821,21,13,12,12,12,0.0,55,+1:35.113,5979126,45,12,1:45.928,188.754,1,0,13,169,13.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23379,969,20,5,2,1,1,1,25.0,57,1:24:11.672,5051672,53,3,1:26.638,220.351,1,0,145,290,3.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23380,969,1,44,1,2,2,2,18.0,57,+9.975,5061647,44,6,1:27.033,219.351,-1,0,155,155,1.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23381,969,822,77,3,3,3,3,15.0,57,+11.250,5062922,56,2,1:26.593,220.465,0,0,54,162,7.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23382,969,8,7,4,4,4,4,12.0,57,+22.393,5074065,56,1,1:26.538,220.605,0,1,148,592,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23383,969,830,33,5,5,5,5,10.0,57,+28.827,5080499,43,5,1:26.964,219.525,0,0,27,135,3.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23384,969,13,19,7,6,6,6,8.0,57,+1:23.386,5135058,49,9,1:28.045,216.83,1,0,159,1113,8.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23399,970,1,44,1,1,1,1,25.0,56,1:37:36.158,5856158,44,1,1:35.378,205.745,0,1,156,156,1.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23400,970,20,5,2,2,2,2,18.0,56,+6.250,5862408,40,2,1:35.423,205.648,0,0,146,292,3.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23401,970,830,33,16,3,3,3,15.0,56,+45.192,5901350,31,7,1:36.722,202.886,13,0,28,448,3.8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23402,970,817,3,5,4,4,4,12.0,56,+46.035,5902193,36,8,1:36.791,202.741,1,0,67,335,4.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23403,970,8,7,4,5,5,5,10.0,56,+48.076,5904234,42,4,1:36.003,204.406,-1,0,149,596,5.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23404,970,822,77,3,6,6,6,8.0,56,+48.808,5904966,41,3,1:35.849,204.734,-3,0,55,165,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23405,970,832,55,11,7,7,7,6.0,56,+1:12.893,5929051,30,10,1:37.398,201.478,4,0,14,154,7.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23419,971,20,5,3,1,1,1,25.0,57,1:33:53.374,5633374,36,4,1:33.826,207.652,2,0,147,441,2.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23420,971,1,44,2,2,2,2,18.0,57,+6.660,5640034,46,1,1:32.798,209.952,0,1,157,314,1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23421,971,822,77,1,3,3,3,15.0,57,+20.397,5653771,33,5,1:34.087,207.076,-2,0,56,56,6.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23422,971,8,7,5,4,4,4,12.0,57,+22.475,5655849,55,3,1:33.720,207.887,1,0,150,750,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23423,971,817,3,4,5,5,5,10.0,57,+39.346,5672720,42,2,1:33.495,208.387,-1,0,68,272,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23424,971,13,19,8,6,6,6,8.0,57,+54.326,5687700,39,6,1:34.256,206.705,2,0,160,1280,7.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23425,971,815,11,18,7,7,7,6.0,57,+1:02.606,5695980,39,7,1:34.609,205.933,11,0,61,1098,7.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23426,971,154,8,9,8,8,8,4.0,57,+1:14.865,5708239,33,8,1:34.948,205.198,1,0,41,369,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23427,971,807,27,7,9,9,9,2.0,57,+1:20.188,5713562,40,12,1:35.372,204.286,-2,0,70,490,7.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23428,971,839,31,14,10,10,10,1.0,57,+1:35.711,5729085,39,11,1:35.179,204.7,4,0,2,28,11.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23439,972,822,77,3,1,1,1,25.0,52,1:28:08.743,5288743,49,3,1:37.367,216.221,2,0,57,171,4.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23440,972,20,5,1,2,2,2,18.0,52,+0.617,5289360,49,2,1:37.312,216.343,-1,0,148,148,1.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23441,972,8,7,2,3,3,3,15.0,52,+11.000,5299743,49,1,1:36.844,217.388,-1,1,151,302,4.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23442,972,1,44,4,4,4,4,12.0,52,+36.320,5325063,18,6,1:38.398,213.955,0,0,158,632,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23443,972,830,33,7,5,5,5,10.0,52,+1:00.416,5349159,47,8,1:38.429,213.888,2,0,29,203,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23444,972,815,11,9,6,6,6,8.0,52,+1:26.788,5375531,51,9,1:38.661,213.385,3,0,62,558,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23445,972,839,31,10,7,7,7,6.0,52,+1:35.004,5383747,50,10,1:38.745,213.203,3,0,3,30,9.666666666666666,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23446,972,807,27,8,8,8,8,4.0,52,+1:36.188,5384931,52,7,1:38.418,213.912,0,0,71,568,7.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23459,973,1,44,1,1,1,1,25.0,66,1:35:56.497,5756497,64,1,1:23.593,200.471,0,1,159,159,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23460,973,20,5,2,2,2,2,18.0,66,+3.490,5759987,43,2,1:23.674,200.277,0,0,149,298,1.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23461,973,817,3,6,3,3,3,15.0,66,+1:15.820,5832317,40,3,1:23.686,200.248,3,0,69,414,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
